theta_power,alpha_power,beta_power,theta_rel_power,alpha_rel_power,beta_rel_power,alpha_beta_ratio,beta_alpha_ratio,theta_beta_ratio,frontal_theta_power,frontal_theta_rel_power,posterior_alpha_power,posterior_alpha_rel_power,central_beta_power,central_beta_rel_power,posterior_alpha_to_central_beta_ratio,frontal_theta_to_central_beta_ratio,dataset,subject,session,task,condition,condition_display,segment_id,window_idx,time_start_seconds,sfreq,window_seconds,source_file,label
2.5401229246376084e-12,2.334666028676333e-11,1.5506570392890367e-11,0.0424567069284965,0.31664683947528854,0.20188009523010456,1.414385891863951,0.6369074940976978,0.15388556581878923,2.3364896725873465e-12,0.0428453462406316,4.8137645982775546e-11,0.3813072589900688,5.775355393356156e-12,0.18002184736234272,7.104814904614277,0.3448512346494007,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win000,0,0.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.638438829817987e-12,2.5516016962742862e-11,6.870789932265195e-12,0.051087514825368656,0.4010514555015735,0.11486531440693301,3.241862275874438,0.2591184770291559,0.33521906346427544,3.125924722163992e-12,0.06184234433282488,5.528371067581633e-11,0.5234620568985031,3.4747257406987196e-12,0.13843974886345828,12.354659006919135,0.6985734776397459,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win001,1,10.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.2225122808329922e-12,4.321666648568121e-11,8.160524500628358e-12,0.03247771250494705,0.47802334259677387,0.09927913402228886,4.717706555199629,0.18455766002330817,0.2426184527622344,2.5083905262502115e-12,0.03722302605165235,9.050206185500876e-11,0.5658321116028912,4.73462005080174e-12,0.11859734844809201,15.781701499536302,0.4374118082852797,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win002,2,20.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
4.221206063582484e-12,5.1018954116231057e-11,8.803704884379492e-12,0.04692749413849019,0.47153708070803824,0.09154535794381853,5.2040483386562295,0.16924032852926088,0.4305725349105772,4.611319744986081e-12,0.049027827430033644,1.060782911009786e-10,0.5751657430160856,5.054339125640666e-12,0.11328109594741012,17.521035558072324,0.7616553432655814,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win003,3,30.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.7197638326885932e-12,4.647709155379024e-11,7.268934847179291e-12,0.04257881348006855,0.5409033467564954,0.09746375485998361,5.620686631682019,0.153104046799998,0.32891344326123967,3.1417785786213397e-12,0.04682826866133161,9.427241798972347e-11,0.6261331785654151,4.228548122935446e-12,0.11799986085342702,18.030324245499425,0.6008892917786633,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win004,4,40.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.3752674791201826e-12,2.4759153533970753e-11,5.750969152900172e-12,0.04739297584553161,0.418431684092056,0.10560884030498095,3.667496173247123,0.2232592443426329,0.3518409616935938,2.6269093178179354e-12,0.04955475326559844,4.91971431521126e-11,0.5440832636651547,3.377360514726214e-12,0.1273408422196447,11.238997333348424,0.6001126269998892,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win005,5,50.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.545999286736982e-12,4.1710863547964535e-11,9.352057495433264e-12,0.03680907380191363,0.4292396445833788,0.11270912337907628,4.029234146580521,0.21896203257353603,0.24594137811349398,2.787433853003259e-12,0.03782201128019598,8.803834263282677e-11,0.5127834668526319,5.117765101286929e-12,0.13998926853758795,14.390605257842784,0.4556294344182807,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win006,6,60.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.919204772278222e-12,4.172916299068484e-11,8.775743672392685e-12,0.03847102944673393,0.4114805131327229,0.09714752481183238,4.268643326699596,0.20538065944109035,0.2986171559021376,3.0120689961887834e-12,0.03779467060200523,8.700221644509491e-11,0.5243155529132664,4.631143779520664e-12,0.12493771286925447,15.450185584233253,0.5348947059641901,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win007,7,70.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.7430401542847258e-12,2.1539582134204214e-11,6.774979851922733e-12,0.05829892117722857,0.3870617227351501,0.12381835043497522,2.770371440753963,0.3005814309947469,0.3528035064433484,3.4307294386878374e-12,0.06857977964933017,4.449446278141113e-11,0.5079244509698612,3.5373352713722844e-12,0.13668007037306723,9.806298216960744,0.7561110725790026,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win008,8,80.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
3.1490545257143936e-12,4.745784524858754e-11,7.421483247640073e-12,0.04411861471461475,0.49982526673859,0.09357539927615181,5.635330956917419,0.15315338949901813,0.3739311037158263,3.3283238832178975e-12,0.04334141970602399,9.870752201525353e-11,0.6012871144183761,4.1499924280330455e-12,0.1265411338576296,19.16653730944479,0.6462774323901475,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win009,9,90.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.603887367327572e-12,2.517753737216667e-11,7.8125396383961e-12,0.04178154523598521,0.3506392767224806,0.11552131162360192,2.8570126666402187,0.2984444077884424,0.2954752516496465,3.3608321882117174e-12,0.044880093820563884,5.238900132393393e-11,0.4873938831723258,4.236277196725594e-12,0.14175107259555336,10.005009161221334,0.6418361866543945,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win010,10,100.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.2642401613095948e-12,2.8366166457249934e-11,7.605003939012251e-12,0.0345487049448456,0.3706130577683526,0.10065416116869483,3.2964733843580345,0.2589716281177969,0.2631306362387908,2.799190832080236e-12,0.039195775693537896,5.745928290000199e-11,0.44777048482224957,3.9454245386733555e-12,0.11599263642848479,11.618675495029562,0.5660162864058459,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win011,11,110.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
3.39631408921758e-12,4.1774800997894826e-11,1.0950117409746443e-11,0.038602971020499144,0.3981067569449175,0.10909317597602285,3.49576490050412,0.25599458452852547,0.2842075916716573,3.699809924377876e-12,0.0372306318090318,8.53172832189763e-11,0.48295550859746283,5.0166334221792795e-12,0.12406997689009298,14.180236227201226,0.6149302549726839,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win012,12,120.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
3.380387807585753e-12,2.7564505602316745e-11,9.735802071693477e-12,0.055872533872678105,0.38549211833274327,0.13872681898524322,2.567531090666679,0.34083565832498947,0.31487054111202767,3.589594678455475e-12,0.06500672787210644,5.531795327365256e-11,0.45039870645003105,5.160804425075627e-12,0.16133620569117907,8.979014663815352,0.5826503214166567,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win013,13,130.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.502421169468549e-12,2.2414787519620525e-11,7.292247472740832e-12,0.047046357825702705,0.3587084076438339,0.11557788767515977,2.7031016130795456,0.31143769579930036,0.30177839936576634,3.1058730106665906e-12,0.05538107169300877,4.591922273156046e-11,0.4625031667484861,3.6292739881255103e-12,0.13112035117191834,9.91931409749072,0.6709201094239452,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win014,14,140.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
3.1652808663829976e-12,2.821631971523213e-11,8.65065494628105e-12,0.04335379878075583,0.34858734958641324,0.10908298351148192,2.923772518268876,0.29608982344791945,0.32798611949158557,3.748855812330273e-12,0.044732630553174786,5.762618947720553e-11,0.43280554053126424,4.075886450842033e-12,0.1342215920075397,11.352931164889629,0.7385617957841392,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win015,15,150.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.8934689268918145e-12,9.793352116585607e-12,7.239643275347078e-12,0.05611073147540412,0.2044884099307639,0.13057207883371275,1.1885650615345458,0.6707502170917113,0.3511643441590538,3.938217706331266e-12,0.06650048797538304,1.8580170632076972e-11,0.2696302237987616,3.2816183233732065e-12,0.14975075650576986,4.339520533777722,0.9197965369385385,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win016,16,160.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.3748344737706053e-12,2.1735750700758916e-11,1.0284420178697176e-11,0.031139930560304913,0.26197203599855395,0.12083465410098183,1.9261734636389958,0.45234574895096313,0.21045250320028297,3.3224889037851588e-12,0.03400607286081037,4.318875208843061e-11,0.34157000322926123,4.540614730025186e-12,0.1417938468613605,7.794938683317237,0.5996606993408574,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win017,17,170.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
3.0563073077530427e-12,1.0660248140905541e-11,6.8521263326095395e-12,0.06032295988249115,0.20284356780280913,0.1157832906617952,1.3576256531474786,0.5876484144939818,0.3892330788235451,3.86970441458628e-12,0.06343476702346285,2.06630502101724e-11,0.29859557975410067,3.2901650192210677e-12,0.1356990351379434,4.8163765537214775,0.9019943049390843,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win018,18,180.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
3.374109037266328e-12,1.8933550043312903e-11,8.563905320100112e-12,0.04285956067685183,0.2271027857179004,0.09773536269787234,1.9796881513999254,0.42962268645032653,0.35279615641688605,4.508004039409375e-12,0.040614991325879694,3.754327665751418e-11,0.32463191332609165,3.704096258499607e-12,0.12017649007843102,7.980975429590546,0.958314581948462,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win019,19,190.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.6792085032044127e-12,1.628704912099689e-11,8.54383522298649e-12,0.04978457260851281,0.27004196641987366,0.12693840021080086,1.70655179395483,0.494233293558999,0.28072660944014344,3.739396783134394e-12,0.0606809924323753,3.292145680107615e-11,0.3605504617103912,3.918320335468694e-12,0.16925973501551186,6.693638184495945,0.760299559214873,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win020,20,200.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.1836745320303267e-12,2.3412954510249552e-11,9.42312801515733e-12,0.04024378738895,0.3197644207681308,0.12573952946964148,2.2462503076046265,0.3859888409328382,0.20950280269558463,2.421609402516254e-12,0.04252583570587354,4.768039910458458e-11,0.39611918710137534,4.2242369529962655e-12,0.1430695745483875,9.126768087584228,0.46353360774100877,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win021,21,210.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.249791841481705e-12,1.2656906334819217e-11,1.1180905137130988e-11,0.05109632010353664,0.22362000664547696,0.18373633873162676,1.039077654109401,0.818699701309696,0.18469824829549625,2.6088487456338e-12,0.052641443842400944,2.3861232299748562e-11,0.2512246153269668,4.519686744306227e-12,0.2034013245992352,4.3229323338615835,0.4726443485810005,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win022,22,220.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.1433823665460977e-12,1.6613235281296575e-11,1.2114565571671014e-11,0.031594202580598627,0.2185163100264801,0.14817873374595103,1.266777400326786,0.6878103527371501,0.1634352548570921,2.383692704578449e-12,0.031679069443532194,3.3352500108007766e-11,0.2565732154297,5.1497396913237806e-12,0.16626795720800683,5.423400303440872,0.38760871585205914,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win023,23,230.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.7649964947852374e-12,1.4062519987761172e-11,1.0264963933998036e-11,0.06202288290286142,0.26204223211298433,0.17698977440138117,1.248341323607794,0.6814904771803576,0.24545098510616498,3.2266913180333312e-12,0.06866373620815878,2.7656805082818226e-11,0.32417098997874527,4.299167755251515e-12,0.17941468209998598,5.2190846487941664,0.6089052974093254,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win024,24,240.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.5664041734244043e-12,2.1248423570710047e-11,9.021665685682334e-12,0.048565877866066344,0.32670196211875696,0.13224561313721586,2.120248692896138,0.4054968504626691,0.25608559035160716,2.8084674850013873e-12,0.053926567383238394,4.4354742566860035e-11,0.4109030733869746,4.069083442467431e-12,0.14342834048585998,8.750051773712741,0.5540385193648214,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win025,25,250.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
3.254200744844097e-12,1.7037611825279552e-11,8.384615132165683e-12,0.05868111647505898,0.2752153628481903,0.12273856844939762,1.815483276121073,0.46484064594486507,0.3467591050900269,4.215744513029596e-12,0.06259456786981,3.393926182183361e-11,0.3676293488380504,3.369302943339958e-12,0.13448766570794005,7.767660485425154,0.9648551651598276,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win026,26,260.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.5488933236643044e-12,6.512875942557958e-12,6.508233437442071e-12,0.08204945791251055,0.21323386629643076,0.1623954403227701,0.867431200271363,0.8662772401944081,0.33947976510073313,3.4372469477080182e-12,0.09476802071281754,1.1447805887899403e-11,0.3037921263049248,2.8325431797069378e-12,0.1714885774767698,2.986999846085173,0.8968579834685263,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win027,27,270.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.473104250140108e-12,2.7257983730750194e-11,9.020460412504395e-12,0.04653963054826818,0.36335633792915356,0.11913306732241266,2.7202326648319803,0.31921811897316565,0.2468054508806756,3.0115622719739353e-12,0.049772091542661843,5.8054792507594985e-11,0.4492678775211408,3.4478836032118717e-12,0.13211926120439768,13.052228359949192,0.677077581301644,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win028,28,280.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
2.1353883281078005e-12,1.4488685245677429e-11,8.290611901812082e-12,0.04938625409011014,0.27296806331875756,0.13545990100226388,1.5594974151112149,0.5352689250448691,0.22984366914425786,2.4510830106685105e-12,0.05864001927097013,2.9815528416217565e-11,0.33952662859608174,3.1073296831043498e-12,0.13848757566284173,7.259102803182523,0.5967582833077972,ds004148,sub-27,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-27_session1_eyesclosed_win029,29,290.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-27/ses-session1/eeg/sub-27_ses-session1_task-eyesclosed_eeg.vhdr,0
